# N elementos procesados,Tiempo Promedio[ms],STD Tiempo [ms], #100 rep
100000.0,1.65332,0.0047
143845.0,1.9888,0.03414
206914.0,2.40338,0.06525
297635.0,2.97308,0.11444
428133.0,3.70882,0.17995
615848.0,4.67931,0.27311
885867.0,5.96259,0.40476
1274275.0,7.67482,0.59226
1832981.0,9.937,0.85181
2636651.0,12.96472,1.21929
3792690.0,17.03765,1.73995
5455595.0,22.57006,2.48526
7847600.0,30.08398,3.54191
11288379.0,40.26821,5.02971
