# N elementos procesados,Tiempo Promedio[ms],STD Tiempo [ms], #100 rep
10.0,0.03901,0.00228
20.0,0.08101,0.0141
30.0,0.16983,0.04493
50.0,0.45228,0.16773
100.0,2.53873,1.39912
200.0,17.44436,11.18326
500.0,541.38815,427.96693
