# N elementos procesados,Tiempo Promedio[ms],STD Tiempo [ms], #100 rep
100000.0,6.99475,0.10052
143845.0,8.26634,0.16273
206914.0,10.12551,0.3095
297635.0,12.47932,0.49979
428133.0,15.58713,0.77807
615848.0,19.58212,1.15416
885867.0,24.92055,1.71101
1274275.0,32.08193,2.5077
1832981.0,41.57882,3.61235
2636651.0,54.29572,5.16
3792690.0,71.00393,7.26141
5455595.0,93.90182,10.33728
7847600.0,124.50674,14.58858
11288379.0,166.56069,20.74491
