# N elementos procesados,Tiempo Promedio[ms],STD Tiempo [ms], #100 rep
100000.0,5.10236,0.07042
143845.0,5.87367,0.09282
206914.0,6.84869,0.15815
297635.0,8.21208,0.27469
428133.0,9.94592,0.42688
615848.0,12.25714,0.64992
885867.0,15.27327,0.9561
1274275.0,19.32476,1.40082
1832981.0,24.82626,2.04803
2636651.0,31.90473,2.88685
3792690.0,41.34432,4.07185
5455595.0,53.98809,5.74299
7847600.0,71.03044,8.10283
11288379.0,94.17091,11.45842
